f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30
0.5570125,1.0457841,-1.7955896,0.29982525,-0.17231229,-0.31663296,1.0185791,0.32138667,-0.120614834,0.44231078,-1.3670146,0.88238764,1.677218,-0.9204856,0.10980326,0.7286954,1.2269012,-0.41216502,0.51302826,0.95185375,-0.06928105,-1.1474856,-0.7758134,1.0791429,-0.5076332,0.7738131,0.77314126,1.4194696,0.7259309,0.32143062
1.7290365,-0.5065628,0.4648075,0.22289772,-0.5894695,-0.7737122,-0.77446055,-0.68939537,-1.2992045,-0.06766851,-1.4245856,0.5613092,0.14158574,-0.016746014,-0.9837867,-0.8941093,-0.05372937,1.2190948,-1.2023199,-1.2581109,0.4791719,-1.0137421,1.3116677,2.3438597,0.40411556,1.244226,0.10597683,0.88852566,-0.38128403,-2.0278065
0.37059778,-0.98686296,-1.0698916,1.6886232,-0.062221296,-0.9714648,-0.043738976,-0.38862735,-0.3584515,-0.30911186,0.5451237,0.13614705,0.15975347,2.0245173,0.17757809,0.73342824,0.7220947,0.8097934,-0.42000097,-0.87754214,-1.2183561,-1.2300229,-1.0260293,1.750726,-1.0312777,1.2377151,1.81433,0.04344012,0.17433026,0.9242035
1.6123781,-0.37498385,0.9344374,2.2241154,0.36442295,-0.62969375,-1.4955127,-0.40857714,0.28560692,-0.7846297,-0.29727134,1.4365985,-0.2651617,1.9466559,-1.6382643,0.00806056,-1.4764208,0.99452204,-1.74419,-0.68052506,0.23839739,-0.9781247,0.01141876,0.475887,-0.18461268,1.5107758,2.0368407,-0.12661982,-0.11725128,-0.24135622
1.8710293,-1.2942306,0.2665883,1.530049,0.05539517,-0.09200958,-0.59248376,-0.49192086,-1.1255114,-1.0402734,-0.52788913,0.31961292,-0.7021997,1.0990707,-0.3663357,0.8722001,-0.66614693,0.6675173,-1.476607,-0.71847814,-1.850388,0.159261,-0.74288577,0.7449778,0.37439346,1.6306796,1.5882741,0.71874076,0.15341076,1.2985564
-0.7351351,0.058797754,-0.2806894,-0.7714112,-0.02472197,0.71604437,-0.3241344,0.12287706,-1.8015397,-0.28796664,0.45774865,-0.5437101,0.2826615,2.1765065,-1.4755737,-1.0229845,-0.8697525,0.6295852,-2.5281487,-1.383097,-0.05539956,-1.8226786,1.1282555,0.9893085,-0.7465108,1.8171222,1.4037546,1.3322146,-0.63509995,0.12552288
0.410349,-0.12888049,0.16349545,0.2959012,0.13713166,-0.33262256,-0.23542488,-0.14329773,-0.34034055,-0.23800278,-0.40513948,0.119505174,0.3901329,0.20737657,-0.12151293,0.27506328,0.3007741,-0.0023029046,-0.005021453,-0.40654886,0.09185797,-0.2536397,0.16404796,0.68095946,0.027579367,0.53077614,0.17080574,-0.105220206,-0.24208522,0.29245815
0.410349,-0.12888049,0.16349545,0.2959012,0.13713166,-0.33262256,-0.23542488,-0.14329773,-0.34034055,-0.23800278,-0.40513948,0.119505174,0.3901329,0.20737657,-0.12151293,0.27506328,0.3007741,-0.0023029046,-0.005021453,-0.40654886,0.09185797,-0.2536397,0.16404796,0.68095946,0.027579367,0.53077614,0.17080574,-0.105220206,-0.24208522,0.29245815
0.410349,-0.12888049,0.16349545,0.2959012,0.13713166,-0.33262256,-0.23542488,-0.14329773,-0.34034055,-0.23800278,-0.40513948,0.119505174,0.3901329,0.20737657,-0.12151293,0.27506328,0.3007741,-0.0023029046,-0.005021453,-0.40654886,0.09185797,-0.2536397,0.16404796,0.68095946,0.027579367,0.53077614,0.17080574,-0.105220206,-0.24208522,0.29245815
0.5909152,0.7738812,-2.176315,2.0186536,0.49590686,-0.4192477,-1.6135775,-0.5655279,-1.5671289,-1.2402343,1.480504,0.10502823,0.31188864,2.528675,-0.50989854,-0.80900455,-0.9259883,1.1016791,-1.0265251,-1.5103717,-0.1326124,0.7067579,0.42055985,1.6216819,-0.737256,0.67841446,1.2506217,-0.87612,-1.1173599,-0.03184834
1.7067196,-0.4734069,-1.2916095,1.6202179,1.5119284,-0.528629,-0.6976328,-0.06288342,-0.3811798,1.2194412,0.733744,1.6922921,1.3538221,1.6346599,-0.41954494,-1.9097397,-0.509201,0.5629646,-0.86872435,-1.4355494,0.31679636,0.14892103,-0.20452501,2.0546093,-0.7189677,0.9243331,-0.8154375,-0.24411663,-0.4510231,0.7058168
2.766651,0.064839855,1.0693436,0.6048516,-0.5089994,-0.16202731,1.083468,0.03558646,0.541402,-0.9516366,-0.98802596,1.1439081,1.5886796,1.3006146,-0.090078995,0.29833633,-1.3015069,0.3323185,-0.67881286,-0.7056256,1.0000585,-0.6860628,-1.769476,-0.16045147,-0.79078156,0.8232552,1.7294025,-1.4985352,0.18460199,-0.6058346
0.10919866,0.8683589,0.014867291,0.5619042,0.9832011,-0.20545772,-0.75664175,-0.3552601,-1.2283317,-0.7214136,0.59397334,-0.53806645,0.5524283,2.3813093,-1.7187138,0.23477668,-1.9182482,1.3967272,-1.1606318,-0.14157939,-0.26600477,0.22001342,1.9750051,1.7119135,-0.42828837,2.104944,1.8026724,0.54236674,-1.0746142,0.3750534
-0.15331434,0.25549206,-0.87068754,0.9722053,0.15078536,-0.24185777,-0.15779024,0.3407404,-2.1456997,-2.1771483,1.2923946,-0.7101471,0.64121336,1.402124,-1.2889961,-1.0251461,-1.6092508,0.7344742,-1.5918576,0.38085902,-1.5019764,-0.06939834,0.35531676,1.508563,-0.84612733,1.1903478,1.2086358,-1.2607868,-0.6238326,0.08524507
0.6226114,0.71915853,0.5383344,-0.1328286,-0.58684665,-0.64239246,0.45750338,-0.49796477,-1.6963793,-0.1364677,-0.16500066,0.6400509,1.9398348,2.027863,-1.2609594,-1.1927418,-1.3287939,0.0005961419,-1.2695106,-0.8017812,-0.0968926,-1.5045817,-0.25779572,1.3499433,-0.94990677,1.4517591,1.7582875,-0.029638603,0.6202432,0.35147282
2.067918,-0.32738125,0.83711666,1.2030222,0.08582379,-1.5852622,-1.4775978,-1.1781479,-0.87104595,0.4657357,-0.020368442,0.17233187,1.1609032,2.3072066,-0.2953751,-0.9707162,-1.2642727,-0.084853664,-1.293546,-0.8186263,-0.59918594,-0.14241013,0.11231365,1.6245047,-0.60007644,0.62983763,0.2805992,-0.7164161,-1.0848753,1.1900761
0.7252713,0.01361895,0.5018014,0.5484047,0.020294972,-2.0255477,-1.2891941,-1.5607936,-1.5944369,-0.609703,-1.0856805,-0.22754328,0.90295285,0.5810696,-1.5689328,-1.809478,-0.42983037,0.35831493,-2.1513379,-0.31859517,0.08213383,-0.4264893,0.60503334,1.3821439,-0.22521591,-0.93368554,-0.10395063,-2.1127884,-0.01222764,0.14094554
1.3318065,0.062548295,0.2078128,-0.16958389,-0.19240549,-1.0077782,0.4091552,1.9081024,-0.8280959,0.04258851,-0.43056777,1.5156605,0.4737044,1.2656842,0.23327252,0.93626726,0.39691252,0.14735325,-0.8358332,-0.16331221,0.43874714,-1.6033843,-0.20295075,2.0431323,0.06376341,1.1000105,0.70597,-0.58685285,0.4686741,1.0551382
2.451657,0.61825883,-0.70152736,0.74300194,-0.59430724,-0.076170385,0.034973547,-1.2787101,-0.3970843,0.9963149,0.29025787,1.441941,0.8096531,0.584628,1.0337442,0.6306935,-0.38992906,1.5851611,0.7755945,0.6386483,-1.1642215,-0.1100795,-1.124463,1.7210746,-0.8946176,1.0926435,1.3194867,0.22801659,0.62643254,1.2530205
1.0132705,-1.2542727,0.5896169,2.0716963,-0.31961045,-0.41360506,-0.7931703,-0.6247442,-0.09180685,-0.85643876,1.1624615,0.25800568,-0.49487627,1.6400125,-0.74377954,0.5610079,-0.79138416,-0.33675206,-1.4107292,-1.4798889,-1.3703878,-1.023312,0.5347183,1.0356578,-0.28533566,1.8454981,1.5192157,0.24549153,0.20405167,0.11225781
0.37361097,-0.53665626,1.4074196,1.932087,-0.92671674,-0.05549731,0.1775109,-0.15738384,-0.5575657,-1.3428776,-0.4418168,0.9995906,0.49859738,0.77927184,0.08055143,-0.06677702,-2.3178742,-0.67550194,-0.10181142,-0.12333606,-0.55239743,-0.93508613,-0.036307648,1.1605642,1.1760423,1.4406934,1.6582056,-0.37496233,-0.82561815,0.6347323
1.5235157,-0.13077709,0.8972545,1.4097338,0.48889568,0.14718977,-0.8250022,0.039906614,-1.9228588,-0.6130254,-0.19111097,-0.3279978,-0.8006984,1.610373,0.049022153,-0.80269605,-1.635377,0.14197904,-2.193129,-0.5578687,-1.4519005,-0.79489535,0.23359488,1.4788802,0.6342329,1.1076151,1.4859465,-0.20515332,-0.42900226,1.0380137
1.3438494,-0.033231508,-0.30628926,0.8465493,0.5873649,-2.2667205,-1.3921465,-0.47670946,-0.56692237,0.7509827,-0.09106183,0.25131702,1.9642836,1.9095104,-0.6981251,-0.17820199,0.018342271,-0.8546001,-1.4344525,-0.55373293,-0.47679102,-0.8365255,-0.2190899,1.9151258,0.3317076,0.8499025,0.13565606,-0.41571364,-0.8599926,1.3363776
-0.3325981,0.069469124,1.3319868,1.8445561,-0.80745655,-0.34757313,-0.54520106,-0.10190822,-0.09421265,0.66232574,-1.2036004,1.7503457,-0.48828316,0.93695676,0.21391177,0.1495134,-0.35201848,-0.3650672,0.5242319,-0.84447044,-1.5758265,0.65140194,0.30370936,1.5395625,0.092044175,2.6787848,0.13766517,-0.5760795,-0.5712384,0.04625375
1.5285017,0.045558423,-0.3439096,1.2123432,0.336129,-1.2183039,0.3221807,-0.8914792,-0.45706874,-0.4654531,-0.6313413,1.6156545,0.2496816,0.8241831,-0.14720088,0.59654784,-0.18858278,0.7904545,0.9027879,0.9979229,-0.08347153,0.2004944,0.23244561,2.3369527,-0.38608366,2.8193457,-0.6625802,-1.648941,0.1579811,0.5614196
1.4672421,0.05992248,0.5008524,0.4920773,0.29408827,0.61899734,0.2730562,-0.22667287,0.20512874,-1.1809119,-2.0005784,0.60253215,-0.18078534,0.52078116,-1.5451152,0.45608926,-1.5561441,0.45990044,0.91983783,1.0409493,0.65925926,-0.29198685,-0.7739175,1.7809166,0.088730216,0.89470446,0.75308955,-0.43442962,-1.1361072,1.0596306
2.313963,-0.2352834,0.26449764,1.1054422,-0.753401,0.86556715,0.052871495,-0.19276111,-0.50831646,-0.5211302,-0.92841345,0.90938073,0.48885965,0.763878,-0.51767725,1.0695364,-0.24881175,0.16165459,-0.078253314,-0.34881067,-0.04296858,0.30451185,0.24871436,1.7498341,-0.90615714,1.692057,0.25327381,-2.382299,-0.35992283,1.2762353
1.2045581,1.0299832,0.53465325,0.99520683,0.7029898,-0.9499826,0.022902325,0.65670353,0.8269055,-0.8487655,-1.4648664,1.2033333,0.3051666,1.8175601,-0.99339104,1.0408189,0.3214677,0.3997475,0.28683966,-0.7341334,-0.43118298,0.15513964,-0.83627915,1.6632388,0.16895956,1.4646617,0.65659535,-1.3435249,-1.7025106,1.1628203
1.3529279,-1.2341099,0.93716615,1.2561295,0.1869483,-0.43729302,-1.0669073,-0.040864866,-0.6515174,-0.53380406,-0.24576586,0.9043577,0.23293309,0.28986758,-1.2148503,0.31027657,-0.8569105,0.11346993,-0.49324405,-1.5165322,-0.7974507,-0.7340177,1.3346971,2.3024251,-0.64531827,2.0902336,0.76512897,-0.8471419,-0.7118549,-0.33910817
2.3872173,0.16159047,1.1425344,0.35571504,-0.61473274,-0.8248893,-0.036041744,0.39762974,-0.031106226,-0.56000984,-2.0691998,1.3794639,0.85179013,0.7715888,-0.038105287,0.5131708,-0.4196422,0.6296591,0.4968442,-0.61248505,0.07744844,0.60685307,0.100203276,1.443883,0.55470663,1.5380881,1.0051,-0.7336876,-0.43351096,1.0154377
2.1062737,1.1541221,-0.20994154,0.6686099,-0.20282117,-0.5105017,-0.3260709,0.07008526,-0.31426007,0.24475604,-0.90863365,0.91296273,-0.21943958,1.4860616,-0.50106657,1.6722695,0.01710029,0.7600731,-0.42867696,-0.3334567,1.0454985,0.6545288,-1.1420883,1.671361,-0.49017975,1.0346035,-0.5840942,-0.21554571,-0.8513905,2.4170375
1.6491505,0.79489756,-0.45411357,0.32812324,-0.24244067,-0.8888224,0.011951327,0.17700578,-0.71340966,0.024234079,-1.5765512,1.0789722,0.8348369,1.5728562,-0.56428015,0.4853332,-0.24372385,1.2971078,-1.1053027,-1.3702235,0.46231782,-0.27567953,-1.3929585,1.4533489,0.5047445,1.1353614,0.7528141,-1.6882069,-1.2478133,0.9502595
0.421084,0.26948833,0.3028535,1.825762,-0.3790396,-0.4553564,0.18318711,0.28561485,-0.814637,-1.1125034,-0.31060797,0.53498137,-0.31336868,0.9885278,-1.4563324,-0.90773755,-1.8057975,0.04957728,-1.1858705,-0.23895481,0.024180382,-0.61193824,0.64275223,1.1166723,-0.05856839,0.86161435,0.8973043,-0.42229617,-1.7089939,0.49605554
0.70148087,0.94509876,-0.30897063,1.7812366,0.3293573,-0.735766,-2.01138,1.0211488,-1.7805761,-1.0847098,0.1337721,-0.53318083,0.49731982,0.8589647,-1.7445964,-0.19113366,-0.56564385,0.6852362,0.2838994,-0.91976094,-0.056042425,-0.17667751,-0.30730972,1.0754868,-1.8331327,0.76777494,0.63159704,-0.9680287,-1.4972222,0.77003014
2.5600166,1.3702708,1.2445196,0.5586964,-0.32705835,-0.5038002,-0.5055423,0.8028243,-0.7256855,-0.7646106,-0.6755543,1.2104763,0.46933573,0.06815229,-1.115727,1.1120629,0.077586666,-0.08001809,-1.1506686,-0.6454643,0.14074177,0.7453964,-0.9354357,1.6278749,-1.4710329,1.3391889,0.37745094,-0.39246488,-1.2947911,0.72501034
1.1417046,0.80378604,0.3108311,0.4497072,0.36065885,-1.1278199,-0.57240564,-1.054356,-0.47733122,-1.0055547,-0.79861104,0.73731303,0.13934687,1.3850946,-1.3774668,0.5805139,-0.29003543,-0.19653921,-0.6072184,-0.44930574,0.49011067,-0.43331814,0.23299766,2.7303636,-0.036727026,1.5377429,0.4027592,-0.11588016,-1.3400773,0.97087437
2.0658655,0.3404244,0.75848365,1.4217544,-0.29393685,-1.2410057,0.09668355,-0.078686684,0.43016946,-0.63930255,-0.25978383,1.5732816,0.7769738,0.83511543,-0.9082631,0.09526871,-0.5451508,0.57974464,0.21323526,0.5464227,0.5842946,0.50565076,-0.5459006,2.5836463,0.18602988,1.6536174,0.19076441,-1.4329803,0.08978471,1.0220958
1.7327483,-0.051094163,-0.4705698,1.931632,0.21609554,-0.94991386,-1.7952238,0.33451054,0.25417483,0.358629,-2.131902,1.4440012,0.7099484,1.5574076,0.39511922,0.911242,-1.006482,0.25773478,-0.56457883,-1.3115497,0.89075565,0.4491595,-0.6968795,1.9311446,0.2043665,0.73857546,0.16994634,0.28466168,-1.3712045,0.55876756
2.3678036,1.0229815,0.97559553,1.2201046,-0.768228,-0.7089304,-0.47631234,-0.114641875,0.70812136,-0.8738709,-2.6388736,1.0153329,0.86908203,0.26996952,0.034944996,-0.5515978,-1.6338204,1.2255944,-0.00073862076,-1.4990644,0.44555175,0.49311584,-0.23444125,1.6364582,-1.2384148,0.8003179,0.01167246,0.43401563,-0.45371908,0.670275
1.9169164,1.6384717,0.23573744,1.0440767,0.5363868,-0.2178958,1.0916126,-1.486273,-0.5571704,0.38414887,-0.3842766,-0.80724555,0.13050696,-0.60022664,-1.5102242,0.5714019,0.66616917,-0.61628747,-0.16629928,-0.14451067,0.6021653,-0.31778097,0.9491278,1.6152593,-0.96508676,1.5972196,0.5863781,-1.0514804,0.4438704,1.4639888
1.8333527,1.1805727,0.8741768,-0.007736653,1.428641,-1.3448155,0.3190891,-0.22900145,-0.7766934,0.011402182,-0.8617929,0.14988598,1.4703188,0.06550293,-0.6690389,-1.077195,-0.41860366,-1.1363094,1.4448024,-1.2319502,-0.10611395,0.4053688,-1.2571007,1.5593123,-0.8278187,1.4566787,-0.3016033,0.66942424,0.15427229,-0.71415627
2.2764096,-0.75431484,0.99145967,0.15786856,0.14344105,-1.8733114,-0.08172222,0.91852206,-0.13453953,0.06819529,1.3294859,-0.09712,0.7863853,0.89239204,-0.27858478,1.2950042,-0.26374358,0.42891228,0.009993672,0.45136023,0.34083766,-0.89801836,1.5356126,1.5781296,1.047271,1.0170096,0.21219099,-0.61498696,1.054152,0.16866143
1.2152437,0.44360727,-1.205105,0.29184604,-0.37330043,0.4494284,-1.7521343,1.5747656,-1.1390944,-1.3357441,-0.43329555,-0.1538784,-0.23438753,1.1485891,-1.2979794,0.33971882,-0.24255241,1.8680235,-0.76696885,-1.1255178,-1.408936,1.3412156,0.8966283,1.1750653,-1.7618673,0.746552,0.051377393,-1.3158288,0.42306808,-0.12740153
